parent_id;area_name;latitude;longitude
7405;Palukae;-3.871;139.928
7405;Wubri;-3.826;140.035
7405;Paleromon;-3.704;140.073
7405;Lelambo Ii;-3.804;139.845
7406;Siwiikma;-4.21;139.22
7406;Piliam;-4.176;139.278
7406;Pontenpilik;-4.262;139.227
7406;Hiklahin;-4.169;139.234
7406;Helapilik;-4.167;139.315
7406;Pronggoli;-4.213;139.284
7406;Lirutek;-4.17;139.344
7406;Huhulpunu;-4.226;139.312
7407;Endomen;-4.236;139.876
7407;Okloma;-4.23;139.845
7407;Delon;-4.212;139.842
7407;Suron;-4.237;139.892
7407;Sentul;-4.252;139.914
7407;Gidomen;-4.287;139.949
7407;Galsin;-4.205;139.974
7407;Kouwet;-4.161;139.915
7408;Wetmuk;-4.076;139.853
7408;Kona;-4.042;139.874
7408;Kugun;-4.038;139.927
7408;Kalpok;-3.981;139.975
7408;Seklak;-3.919;139.923
7409;Duram;-4.461;139.625
7409;Yaminikma;-4.421;139.584
7409;Goak;-4.412;139.639
7409;Digitme;-4.488;139.588
7409;Dengat;-4.505;139.603
7409;Niniwi;-4.566;139.523
7410;Dirwemna;-4.305;139.71
7410;Aksal;-4.289;139.68
7410;Dolsen;-4.23;139.698
7410;Salengkomo;-4.195;139.742
7410;Silion;-4.147;139.813
7411;Ulkubi;-5.105;140.93
7411;Walapkubun;-5.105;140.845
7411;Iwur / Iwurmot;-5.164;140.72
7411;Kurumkin;-5.088;140.774
7411;Dinmot / Arim;-5.066;140.709
7411;Ewenkatop;-5.023;140.79
7411;Namger;-4.997;140.859
7411;Kamyoim;-5.023;140.934
7411;Dipol;-4.941;140.883
7411;Nenginum;-4.942;140.955
7412;Tarangop;-5.137;140.56
7412;Arintap;-5.025;140.428
7412;Nanum;-5.016;140.578
7412;Umding;-5.184;140.667
7412;Ater;-5.158;140.63
7412;Kawor;-5.071;140.483
7412;Sakup;-5.176;140.443
7413;Tarup;-5.205;140.739
7413;Marantikin;-5.032;140.987
7413;Imsin;-5.119;140.986
7413;Bitipding;-5.184;140.841
7413;Onkor;-5.171;140.964
7413;Betem Ii;-5.243;140.971
7413;Omor;-5.24;140.87
7414;Awinbon;-5.091;140.294
7414;Mikir;-4.968;140.406
7414;Nanum;-4.989;140.293
7414;Kawe;-5.118;140.366
7414;Yelobib;-5.085;140.2
7415;Mabilabol;-4.963;140.656
7415;Polsam;-4.947;140.619
7415;Okmakot;-4.937;140.605
7415;Banumdol;-4.961;140.629
7415;Kabiding;-4.915;140.622
7415;Silibib;-4.927;140.637
7415;Aldom;-4.942;140.699
7415;Kotdol;-4.901;140.605
7416;Pepera;-4.9;140.731
7416;Yun Muku;-4.859;140.704
7416;Denom;-4.86;140.739
7416;Bon Yakwol;-4.949;140.808
7416;Ok Telabe;-4.928;140.79
7416;Okbontenam;-4.95;140.757
7416;Wok Bakon;-4.901;140.751
7417;Bakwalim Yub;-4.71;140.274
7417;Imiriyi;-4.791;140.296
7417;Suntamon;-4.783;140.294
7417;Bondik;-4.769;140.291
7417;Miruman;-4.749;140.286
7417;Bunalkon;-4.733;140.281
7417;Timbal;-4.721;140.278
7417;Tapasik;-4.801;140.308
7417;Eraduman;-4.701;140.27
7417;Payol Masumkon;-4.687;140.267
7417;Tapok;-4.67;140.264
7417;Alemsom;-4.656;140.255
7418;Parim;-4.8;140.392
7418;Yapimakot;-4.883;140.474
7418;Seramkatop;-4.835;140.481
7418;Siminbuk;-4.898;140.517
7418;Modusit;-4.907;140.353
7418;Wanbakon;-4.876;140.351
7418;Yakmor;-4.831;140.398
7418;Okaten;-4.848;140.293
7419;Dabolding;-4.931;140.551
7419;Kolomdol;-4.995;140.647
7419;Tulo;-4.996;140.62
7420;Mimin;-4.689;140.378
7420;Oksop;-4.791;140.461
7420;Atenar;-4.816;140.531
7420;Oktami;-4.867;140.6
7420;Alutbakon;-4.837;140.565
7421;Kubibkop;-4.757;140.713
7421;Okano;-4.759;140.735
7421;Sebul;-4.752;140.751
7421;Mangabit;-4.744;140.768
7422;Bape;-4.781;140.504
7422;Masim;-4.785;140.526
7422;Akmer;-4.766;140.471
7422;Kasawi;-4.71;140.495
7422;Ibob;-4.702;140.568
7422;Tapasik;-4.757;140.547
7423;Kugulding;-4.772;140.598
7423;Bulangkop;-4.828;140.649
7423;Limarun;-4.82;140.625
7423;Yumakot;-4.801;140.617
7423;Aplin;-4.84;140.662
7423;Okdo;-4.862;140.645
7424;Onya;-4.098;140.237
7424;Omban;-4.369;140.394
7424;Borme;-4.356;140.436
7424;Arina;-4.311;140.382
7424;Sikibur;-4.349;140.36
7424;Bordamban;-4.241;140.37
7424;Kwime;-4.333;140.338
7424;Laydamban;-4.24;140.306
7424;Kolgir;-4.319;140.299
7424;Cangdamban;-4.305;140.326
7424;Semban;-4.161;140.342
7424;Bukam;-4.355;140.337
7424;Aringgon;-4.277;140.273
7425;Kameme;-4.546;140.143
7425;Calab;-4.532;140.121
7425;Teli;-4.453;140.202
7425;Bime;-4.56;140.247
7425;Lim Lim;-4.432;140.182
7425;Limiri;-4.389;140.227
7425;Bunggon;-4.456;140.167
7425;Bob;-4.404;140.198
7425;Perem;-4.421;140.22
7425;Turwe;-4.517;140.093
7426;Londinin;-4.41;140.065
7426;Talemo;-4.362;140.08
7426;Eipomek;-4.469;140.035
7426;Lalakon;-4.501;140.011
7426;Wakidam;-4.504;140.06
7426;Basiringe;-4.398;140.112
7426;Barama;-4.41;140.129
7426;Tanime;-4.449;140.138
7426;Bunyirye;-4.434;140.145
7426;Serabum;-4.423;140.153
7426;Supleyu;-4.415;140.162
7426;Kweredala;-4.405;140.17
7426;Mungkona;-4.396;140.178
7426;Malingdam;-4.445;140.054
7427;Taramlu;-4.357;140.303
7427;Weime;-4.357;140.265
7427;Dalumban;-4.321;140.253
7427;Nongteren;-4.373;140.243
7427;Megdamngon;-4.408;140.284
7427;Yolban;-4.348;140.2
7427;Merpasikme;-4.394;140.359
7427;Meryong;-4.43;140.336
7427;Limrepasikme;-4.411;140.409
7428;Pamek;-4.406;140.003
7428;Marikla;-4.475;139.984
7428;Yabosoron;-4.446;139.984
7428;Barice;-4.421;139.993
7428;Imde;-4.388;140.009
7428;Lumdakna;-4.367;140.013
7428;Mandalak;-4.354;140.027
7428;Yokul;-4.331;139.996
7428;Kalek;-4.338;140.034
7428;Pinggon;-4.317;140.041
7428;Baramirye;-4.298;140.007
7429;Nongme;-4.279;140.215
7429;Rubol;-4.23;140.023
7429;Yokom;-4.269;140.108
7429;Yarigom;-4.297;140.138
7429;Omtamur;-4.229;140.077
7429;Canpally;-4.316;140.168
7429;Kwarban;-4.15;140.044
7430;Karye;-4.191;140.188
7430;Batani;-4.079;140.072
7430;Segame;-4.223;140.226
7430;Palur I;-4.161;140.143
7430;Palur Ii;-4.021;140.17
7430;Sople;-3.98;140.084
7430;Bakata;-3.936;140.137
7431;Manunggal;-4.627;140.526
7431;Apmisibil;-4.631;140.46
7431;Iriding;-4.611;140.536
7431;Okbifisil;-4.611;140.452
7431;Atolbol;-4.657;140.471
7431;Oksemar;-4.595;140.448
7431;Oktanglap;-4.58;140.439
7431;Okaplo;-4.554;140.442
7432;Aboy;-4.287;140.608
7432;Luban;-4.185;140.665
7432;Amase;-4.265;140.519
7432;Lulis;-4.15;140.561
7432;Woro;-4.406;140.482
7432;Pipal;-4.277;140.708
7432;Jubly;-4.373;140.619
7433;Borban;-4.545;140.561
7433;Sabin;-4.564;140.572
7433;Tupoplyon;-4.596;140.59
7433;Maksum;-4.656;140.595
7433;Pedam;-4.503;140.452
7433;Yapil;-4.481;140.589
7433;Kirimu;-4.48;140.391
7433;Dumpasik;-4.439;140.544
7433;Atembapol;-4.481;140.492
7433;Markom;-4.541;140.404
7433;Peneli;-4.521;140.524
7433;Omliom;-4.587;140.507
7434;Tairaplu;-3.992;140.496
7434;Sinami;-3.823;140.332
7434;Maigame;-3.952;140.362
7434;Tarpadey;-3.962;140.565
7434;Jitarger;-4.075;140.432
7434;Murme;-4.066;140.397
7434;Teriame;-4.046;140.382
7434;Juaban I;-4.028;140.366
7434;Juaban Ii;-3.845;140.217
7435;Yefta;-4.145;140.398
7435;Lulis;-4.005;140.656
7435;Tupalma I;-4.12;140.451
7435;Tupalma Ii;-4.087;140.501
7435;Kalimbu;-4.058;140.562
7435;Bris;-4.034;140.612
7436;Berusaha;-4.736;140.734
7436;Oknanggul;-4.726;140.748
7436;Pelebib;-4.72;140.759
7436;Kiwi;-4.652;140.765
7436;Kukihil;-4.687;140.771
7436;Sopamikma;-4.698;140.759
7436;Lolim;-4.679;140.781
7436;Asua;-4.665;140.8
7436;Mangoldoki;-4.666;140.835
7436;Pomding;-4.717;140.722
7436;Diip;-4.611;140.753
7436;Delpem;-4.734;140.791
7437;Wantem;-4.742;140.879
7437;Oketur;-4.772;140.714
7437;Okyop;-4.746;140.853
7437;Ehiptem;-4.761;140.921
7437;Dikdon;-4.679;140.923
7437;Okyako;-4.708;140.968
7437;Okhik;-4.797;140.969
7437;Okyaop;-4.77;140.977
7437;Tatam;-4.744;140.975
7438;Okelwel;-4.73;140.707
7438;Kotyobakon;-4.699;140.69
7438;Okteneng;-4.64;140.68
7438;Tengnong;-4.732;140.693
7439;Oklip;-4.797;140.769
7439;Okhim;-4.743;140.829
7439;Oktem;-4.784;140.787
7439;Oktumi;-4.733;140.817
7439;Okamin;-4.75;140.819
7439;Komok;-4.771;140.8
7439;Okbumul;-4.756;140.81
7440;Okma;-4.83;140.91
7440;Paune;-4.868;140.933
7440;Oktae;-4.827;140.976
7440;Tinibil;-4.847;140.983
7440;Okdilan;-4.874;140.992
7440;Autpahit;-4.862;140.916
7440;Tomka;-4.814;140.897
7440;Okpa;-4.802;140.878
7440;Okhaha;-4.811;140.85
7440;Honkuding;-4.857;140.818
7440;Bomding;-4.905;140.835
7440;Okdunan;-4.854;140.866
7441;Okyako;-4.396;140.858
7441;Batom;-4.436;140.893
7441;Mongham;-4.481;140.903
7441;Oksip;-4.47;140.904
7441;Sabi;-4.291;140.892
7441;Muara;-4.421;140.902
7441;Neep;-4.354;140.863
7441;Belomo;-4.316;140.85
7441;Pateng;-4.289;140.837
7441;Batom Ii;-4.453;140.894
7441;Abukerom;-4.326;140.954
7442;Bias;-4.017;140.773
7442;Bumi;-3.936;140.668
7442;Tero;-3.945;140.703
7442;Delemo;-3.954;140.723
7443;Mot;-4.176;140.867
7443;Yubu;-4.005;140.951
7443;Muara Asbi;-4.008;140.984
7443;Tual;-4.016;140.909
7443;Milki;-4.029;140.857
7444;Okben;-4.568;140.905
7444;Okngan;-4.443;140.686
7444;Oktaru;-4.587;140.686
7444;Oktau;-4.599;140.648
7444;Kaep;-4.571;140.706
7444;Bemhimiku;-4.496;140.654
7444;Bilip Bayo;-4.393;140.669
7444;Atang Doki;-4.543;140.678
7444;Okalut Kumal;-4.417;140.756
7445;Wuluk;-3.692;138.372
7445;Aulani;-3.697;138.36
7445;Kanggime;-3.671;138.365
7445;Wenggun;-3.71;138.377
7445;Logoni;-3.691;138.384
7445;Marlo;-3.674;138.396
7445;Dundu;-3.67;138.383
7445;Ligimbak;-3.65;138.396
7445;Kagimaluk;-3.654;138.382
7445;Purugi;-3.648;138.368
7445;Kerena;-3.657;138.367
7445;Posman;-3.632;138.369
7445;Kogagi;-3.637;138.386
7445;Tiyonggi;-3.622;138.383
7445;Yelly;-3.608;138.372
7445;Agin;-3.611;138.359
7445;Lawor;-3.627;138.352
7445;Wamigi;-3.605;138.338
7446;Yaliwak;-3.717;138.347
7446;Lugwi;-3.712;138.327
7446;Teropme;-3.718;138.312
7446;Andomak;-3.686;138.269
7446;Paba;-3.634;138.265
7446;Bogonuk;-3.739;138.306
7446;Umelap;-3.725;138.288
7446;Yigonikme;-3.709;138.296
7446;Wisman;-3.7;138.307
7446;Ewame;-3.699;138.317
7446;Pagona;-3.697;138.34
7446;Mome;-3.68;138.35
7446;Bugum;-3.681;138.324
7446;Buang Ludah;-3.659;138.302
7446;Wunabu;-3.684;138.297
7446;Walelo;-3.704;138.279
7446;Laura;-3.678;138.28
7446;Wililime;-3.66;138.284
7446;Talinamber;-3.658;138.261
7446;Yangguni;-3.642;138.281
7446;Aliduda;-3.625;138.25
7447;Nabunage;-3.701;138.4
7447;Kutime;-3.707;138.411
7447;Kupara;-3.698;138.431
7447;Kumbo;-3.628;138.432
7447;Timbindelo;-3.683;138.404
7447;Wonitu;-3.671;138.408
7447;Jekito;-3.66;138.412
7447;Missa;-3.648;138.423
7447;Logilome;-3.657;138.427
7447;Wewo;-3.649;138.411
7447;Geningga;-3.64;138.407
7447;Kimilo;-3.631;138.404
7447;Golena;-3.613;138.394
7447;Gulak;-3.635;138.419
7447;Gunalo;-3.612;138.412
7447;Kolanggun;-3.625;138.421
7447;Korlo;-3.623;138.407
7447;Nowo;-3.604;138.419
7447;Timer;-3.616;138.426
7447;Towolome;-3.619;138.4
7448;Martelo;-3.605;138.26
7448;Egoni;-3.619;138.274
7448;Lerewere;-3.624;138.292
7448;Tinggom;-3.634;138.304
7448;Dulunggun;-3.642;138.312
7448;Yakep;-3.651;138.32
7448;Baguni;-3.666;138.328
7448;Yamulo;-3.659;138.345
7448;Linggira;-3.643;138.344
7448;Wekaru;-3.632;138.329
7448;Welesi;-3.618;138.33
7448;Orelukban;-3.616;138.312
7448;Kulutin;-3.603;138.29
7449;Wama;-3.693;138.423
7449;Kumbur;-3.665;138.424
7449;Kwarini;-3.688;138.414
7449;Weyage;-3.673;138.422
7449;Yebena;-3.685;138.427
7450;Banggeri;-3.707;138.475
7450;Karubaga;-3.681;138.478
7450;Molera;-3.683;138.492
7450;Kogimage;-3.702;138.483
7450;Ampera;-3.698;138.467
7450;Gininggadonak;-3.694;138.488
7450;Danggulurik;-3.688;138.499
7450;Gurikme;-3.689;138.484
7450;Lirak;-3.696;138.476
7450;Kimobur;-3.678;138.485
7450;Muara;-3.686;138.471
7450;Kuragepura;-3.668;138.48
7450;Kiranage;-3.673;138.492
7450;Nalorini;-3.676;138.503
7450;Beleme;-3.683;138.509
7450;Gurikagewak;-3.675;138.514
7450;Luwik;-3.667;138.504
7450;Pindelo;-3.655;138.505
7450;Longgoalome;-3.661;138.497
7450;Elsadai;-3.663;138.486
7450;Ebenhaizer;-3.654;138.492
7450;Kolilan;-3.646;138.497
7450;Wanimo;-3.651;138.482
7450;Kulolame;-3.655;138.474
7450;Pulanggun;-3.644;138.472
7450;Igiama;-3.634;138.466
7451;Doge;-3.72;138.422
7451;Tiri;-3.73;138.416
7451;Yemarima;-3.741;138.415
7451;Dugi;-3.75;138.414
7451;Tigikun;-3.75;138.427
7451;Goyage;-3.723;138.436
7451;Benari;-3.724;138.459
7451;Wijamurik;-3.746;138.438
7451;Tigir;-3.745;138.447
7451;Bopa;-3.742;138.454
7451;Angkasa;-3.74;138.463
7451;Gilok;-3.74;138.474
7451;Woji;-3.734;138.47
7451;Mampulaga;-3.726;138.472
7451;Tidur Mabuk;-3.732;138.457
7451;Bini;-3.732;138.448
7451;Didelonik;-3.739;138.434
7451;Kumbur;-3.73;138.436
7451;Peko;-3.732;138.426
7452;Kaiga;-3.689;138.592
7452;Arombok;-3.657;138.623
7452;Wurineri;-3.649;138.573
7452;Pokegi;-3.619;138.55
7452;Bawi;-3.668;138.598
7452;Tina;-3.634;138.601
7452;Kurbaya;-3.63;138.575
7452;Enanagi;-3.609;138.594
7452;Keribaga;-3.586;138.57
7452;Wiyangger;-3.632;138.628
7452;Pindak;-3.614;138.648
7452;Gilopaga;-3.592;138.65
7452;Wona;-3.596;138.628
7452;Numboboton;-3.59;138.6
7453;Arulo;-3.612;138.437
7453;Konda;-3.616;138.448
7453;Aburage;-3.62;138.456
7453;Wiyaluk;-3.613;138.466
7453;Mandura;-3.607;138.452
7453;Mowilome;-3.604;138.434
7453;Arumagi;-3.596;138.423
7453;Kogoyapura;-3.592;138.433
7453;Yaneko;-3.598;138.444
7453;Gimo;-3.593;138.451
7453;Silabul;-3.591;138.484
7453;Arikoba;-3.589;138.461
7453;Tingapura;-3.603;138.462
7453;Ganage;-3.605;138.47
7453;Yawineri;-3.596;138.473
7453;Silabulo;-3.588;138.472
7453;Yalikaluk;-3.586;138.444
7454;Timojino;-3.663;138.438
7454;Mondagul;-3.669;138.447
7454;Tomagipura;-3.675;138.454
7454;Biuk;-3.679;138.464
7454;Tabowanimbo;-3.673;138.471
7454;Nelawi;-3.668;138.465
7454;Woromolome;-3.66;138.467
7454;Kendemeya;-3.664;138.458
7454;Palagi;-3.661;138.447
7454;Megapura;-3.652;138.448
7454;Guburini;-3.654;138.436
7454;Galugup;-3.646;138.436
7454;Wonabu;-3.639;138.433
7454;Yagumabur;-3.634;138.441
7454;Wabuna;-3.641;138.449
7454;Minagame;-3.645;138.456
7454;Berename;-3.652;138.461
7454;Yilogonime;-3.641;138.463
7454;Yiluk;-3.631;138.456
7454;Mbinime;-3.629;138.449
7454;Yigigobak;-3.624;138.444
7455;Menggeba;-3.711;138.429
7455;Alopur;-3.709;138.42
7455;Kuari;-3.694;138.452
7455;Kenen;-3.705;138.431
7455;Wanggugup;-3.712;138.442
7455;Baliminggi;-3.718;138.438
7455;Abepur;-3.717;138.452
7455;Markar;-3.718;138.469
7455;Umaga;-3.712;138.462
7455;Kurik;-3.706;138.447
7455;Purugi;-3.694;138.445
7455;Menggenagame;-3.703;138.456
7455;Luanggi;-3.696;138.459
7455;Kondegun;-3.686;138.455
7455;Jinulira;-3.681;138.448
7455;Gubagi;-3.687;138.437
7455;Tebenalo;-3.678;138.44
7455;Kibur;-3.673;138.433
7456;Mingganggo;-3.677;138.703
7456;Apiam;-3.698;138.675
7456;Umage;-3.698;138.693
7456;Bokondini;-3.685;138.672
7456;Galala;-3.653;138.684
7456;Mairini;-3.651;138.714
7456;Tenggama;-3.593;138.741
7456;Kologume;-3.577;138.697
7456;Lambogo;-3.522;138.702
7456;Dunduma;-3.475;138.657
7456;Jawalene;-3.527;138.64
7456;Minggen;-3.522;138.58
7456;Kandimbaga;-3.445;138.566
7456;Kinebe;-3.441;138.602
7457;Bokoneri;-3.716;138.622
7457;Donggem;-3.715;138.646
7457;Munagame;-3.7;138.655
7457;Abimbak;-3.7;138.641
7457;Kurewunuk;-3.7;138.622
7457;Kanewunuk;-3.696;138.605
7457;Nanggurilime;-3.684;138.625
7457;Omuk;-3.682;138.651
7457;Durima;-3.664;138.664
7457;Lerewere;-3.662;138.646
7457;Bolly;-3.646;138.661
7457;Nunggalo;-3.638;138.645
7457;Weri;-3.631;138.659
7457;Tanabume;-3.627;138.677
7457;Kanere;-3.614;138.686
7457;Wonaga;-3.611;138.67
7457;Waringga;-3.596;138.675
7458;Wanggulam;-3.38;138.693
7458;Nogobumbu;-3.313;138.684
7458;Gabunggobak;-3.385;138.754
7458;Bilubaga;-3.426;138.763
7458;Bitilabur;-3.487;138.734
7458;Abena;-3.451;138.71
7458;Wulurik;-3.436;138.673
7458;Arelam;-3.408;138.662
7458;Gelalo;-3.395;138.723
7458;Yibalo;-3.326;138.745
7458;Windik;-3.347;138.691
7458;Yinama;-3.352;138.638
7458;Duma;-3.385;138.615
7458;Wania;-3.34;138.599
7459;Nugari;-3.588;138.334
7459;Kagi;-3.59;138.357
7459;Kimunuk;-3.595;138.379
7459;Telenggeme;-3.604;138.398
7459;Tenek;-3.577;138.381
7459;Mamit;-3.583;138.401
7459;Yowo;-3.562;138.385
7459;Tioga;-3.554;138.394
7459;Kembu;-3.53;138.381
7459;Kobon;-3.542;138.372
7459;Alukuni;-3.528;138.343
7459;Kabori;-3.558;138.365
7459;Genani;-3.574;138.363
7459;Wulinaga;-3.562;138.346
7459;Kimugu;-3.541;138.356
7459;Aworera;-3.51;138.351
7459;Yagagobak;-3.524;138.361
7459;Agimdek;-3.514;138.371
7460;Gualo;-3.601;138.226
7460;Dimbugul;-3.591;138.186
7460;Yogweme;-3.569;138.207
7460;Wina;-3.578;138.255
7460;Yugumengga;-3.573;138.293
7460;Wariru;-3.577;138.319
7460;Yugubuk;-3.541;138.326
7460;Akima;-3.547;138.303
7460;Malela;-3.549;138.262
7460;Nakwil;-3.548;138.224
7460;Finai;-3.541;138.188
7460;Holandia;-3.538;138.158
7460;Tawi;-3.567;138.156
7460;Imurik;-3.537;138.125
7461;Umagi;-3.422;138.101
7461;Nolopur;-3.37;138.081
7461;Nambu;-3.466;138.235
7461;Yali;-3.494;138.114
7461;Yalume;-3.51;138.087
7461;Gatini;-3.505;138.174
7461;Pagongga;-3.456;138.156
7461;Mino;-3.516;138.239
7461;Gurin;-3.477;138.208
7461;Wama;-3.463;138.067
7461;Wanggi;-3.415;138.049
7461;Popaga;-3.345;138.037
7461;Piriluk;-3.336;138.082
7462;Panaga;-3.58;138.42
7462;Ibunuh;-3.574;138.441
7462;Gelok;-3.568;138.46
7462;Siak;-3.575;138.49
7462;Eragani;-3.561;138.518
7462;Saksi Meler;-3.55;138.503
7462;Kutiom;-3.556;138.483
7462;Yinuwanu;-3.547;138.463
7462;Makido;-3.546;138.439
7462;Pindanggun;-3.564;138.418
7462;Poido;-3.548;138.41
7462;Kwa;-3.534;138.419
7462;Yandono;-3.529;138.395
7463;Gagulineri;-3.427;138.245
7463;Telekonok;-3.442;138.284
7463;Kuoklanggunik;-3.451;138.334
7463;Bogokila;-3.422;138.322
7463;Mabuk;-3.405;138.292
7464;Berembanak;-3.402;138.234
7464;Habagi;-3.384;138.274
7464;Silo;-3.345;138.283
7464;Kekoli;-3.368;138.262
7464;Kamboniki;-3.345;138.248
7464;Logi;-3.366;138.221
7465;Tabowanimbo;-3.298;138.031
7465;Onggokme;-3.305;138.053
7465;Wenduri;-3.278;138.071
7465;Yiwenggambur;-3.256;138.052
7465;Lenggup;-3.283;138.112
7465;Kubur;-3.313;138.121
7465;Liwese;-3.306;138.076
7465;Tinger;-3.311;138.1
7466;Bijere;-3.436;138.448
7466;Takri;-3.414;138.478
7466;Prawa;-3.441;138.502
7466;Sigou;-3.443;138.529
7466;Dagari;-3.384;138.527
7466;Warka;-3.357;138.555
7466;Pakare;-3.343;138.508
7466;Tigou;-3.372;138.492
7466;Bire;-3.39;138.446
7466;Itoli;-3.361;138.431
7466;Vakuyo;-3.344;138.457
7467;Wari;-3.233;138.286
7467;Papedari;-3.249;138.26
7467;Dotori;-3.241;138.238
7467;Arebe;-3.236;138.219
7467;Kowari;-3.236;138.191
7467;Wiki;-3.218;138.22
7467;Kuruku;-3.216;138.252
7467;Friji;-3.252;138.208
7467;Dorera;-3.26;138.23
7467;Dustra;-3.271;138.255
7467;Muna;-3.257;138.287
7467;Beleise;-3.256;138.316
7467;Kalibu;-3.274;138.323
7467;Talweje;-3.267;138.336
7467;Kalimati;-3.254;138.347
7467;Lanioma;-3.235;138.324
7467;Wakumendek;-3.213;138.325
7467;Kabupaga;-3.213;138.303
7467;Memberamonggen;-3.208;138.28
7468;Sebey;-3.308;138.141
7468;Maburuk;-3.305;138.169
7468;Dare;-3.329;138.2
7468;Rogia;-3.317;138.238
7468;Seriau;-3.311;138.275
7468;Irege;-3.282;138.292
7468;Tuby;-3.294;138.259
7468;Kondala;-3.282;138.225
7468;Yonira;-3.299;138.208
7468;Tabonakme;-3.267;138.183
7469;Belep;-3.725;138.404
7469;Nunggawi;-3.721;138.385
7469;Kokondao;-3.733;138.344
7469;Wondame;-3.73;138.388
7469;Kuripa;-3.737;138.379
7469;Kimobur;-3.729;138.366
7469;Timobur;-3.743;138.368
7469;Kilungga;-3.742;138.353
7469;Nombori;-3.741;138.335
7469;Delelah;-3.741;138.325
7469;Gilo;-3.752;138.319
7469;Undi;-3.755;138.303
7469;Derek;-3.767;138.308
7469;Numbe;-3.765;138.32
7469;Kanggineri;-3.768;138.333
7469;Wonoluk;-3.76;138.339
7469;Berenggo;-3.77;138.359
7469;Tunibur;-3.763;138.371
7469;Woyi;-3.774;138.376
7469;Kubalo;-3.775;138.389
7469;Tinowene;-3.763;138.388
7469;Mololowa;-3.759;138.398
7469;Konipaga;-3.742;138.398
7469;Kabomangen;-3.75;138.384
7469;Kondangwi;-3.755;138.37
7469;Kipino;-3.755;138.355
7470;Kubu;-3.708;138.506
7470;Aruku;-3.709;138.517
7470;Yalipura;-3.699;138.517
7470;Anawi;-3.702;138.509
7470;Kubugiwa;-3.695;138.515
7470;Wugi;-3.688;138.518
7470;Kotori;-3.69;138.51
7470;Linggira;-3.695;138.504
7470;Lena;-3.7;138.497
7470;Minagi;-3.707;138.491
7470;Menggenagi;-3.714;138.483
7470;Kalewi;-3.721;138.484
7470;Murik;-3.726;138.481
7470;Tiyangupur;-3.731;138.488
7470;Numbugawi;-3.722;138.499
7470;Kuagembur;-3.722;138.51
7470;Loma;-3.722;138.516
7470;Gitar;-3.72;138.523
7470;Gilome;-3.719;138.532
7470;Timoneri;-3.716;138.54
7470;Wuronggi / Wuragi;-3.711;138.529
7470;Yalokobak;-3.714;138.527
7470;Gineri;-3.715;138.515
7470;Loguk;-3.715;138.504
7470;Bieleme;-3.715;138.494
7471;Timori;-3.718;138.549
7471;Tina;-3.711;138.564
7471;Geya;-3.72;138.571
7471;Alobaga;-3.716;138.598
7471;Nawu;-3.708;138.583
7471;Tinagoga;-3.701;138.571
7471;Witipur;-3.688;138.572
7471;Jelepele;-3.693;138.557
7471;Winalo;-3.704;138.536
7471;Mili;-3.694;138.528
7471;Kibu;-3.68;138.529
7471;Wunggilipur;-3.678;138.542
7471;Weyambi;-3.687;138.545
7471;Telelome;-3.672;138.556
7471;Milineri;-3.672;138.57
7471;Baganagapura;-3.657;138.556
7471;Beyaneri;-3.664;138.538
7471;Dimbara;-3.651;138.529
7471;Kopenawai;-3.657;138.516
7472;Numba;-3.63;138.517
7472;Tingwi;-3.635;138.529
7472;Longgoboma;-3.617;138.537
7472;Piraleme;-3.611;138.525
7472;Baliminggi;-3.615;138.51
7472;Kuma;-3.601;138.513
7472;Yugumena;-3.59;138.52
7472;Wolu;-3.598;138.531
7472;Yalogo;-3.594;138.541
7472;Kotorambur;-3.583;138.55
7472;Yiragame;-3.58;138.538
7472;Tingwineri;-3.577;138.524
7472;Guniki;-3.567;138.536
7472;Karagigelok;-3.567;138.548
7472;Jinuwanu;-3.563;138.564
7472;Gubura;-3.556;138.553
7472;Tunggunale;-3.554;138.539
7473;Kurupu;-3.525;138.278
7473;Geka;-3.515;138.295
7473;Kembu;-3.518;138.309
7473;Nugini;-3.512;138.329
7473;Dundu;-3.491;138.339
7473;Yiku;-3.486;138.319
7473;Nilogabu;-3.498;138.305
7473;Nakwi;-3.474;138.303
7473;Nini;-3.496;138.292
7473;Dimbara;-3.508;138.277
7473;Bimo;-3.492;138.271
7473;Dugunagep;-3.476;138.269
7473;Wanuwi;-3.478;138.288
7473;Wenigi;-3.459;138.269
7474;Woraga;-3.531;138.48
7474;Wamolo;-3.539;138.511
7474;Kalarin;-3.517;138.496
7474;Gubuk;-3.509;138.473
7474;Umar;-3.489;138.478
7474;Winengga;-3.467;138.478
7474;Wobe;-3.48;138.499
7474;Gingga;-3.485;138.519
7474;Punggelak;-3.5;138.502
7474;Kurik;-3.517;138.521
7474;Gumbini;-3.524;138.544
7474;Muruneri;-3.536;138.531
7474;Nangga;-3.54;138.555
7474;Enggawogo;-3.542;138.568
7474;Aworera;-3.557;138.58
7474;Wamili;-3.555;138.592
7474;Wokes;-3.569;138.6
7475;Geneluk;-3.639;138.483
7475;Tirib;-3.635;138.494
7475;Beremo;-3.63;138.501
7475;Bolobur;-3.617;138.503
7475;Luki;-3.619;138.495
7475;Bogome;-3.621;138.482
7475;Tioner;-3.629;138.474
7475;Lubuk;-3.619;138.469
7475;Liwina;-3.604;138.479
7475;Eragani;-3.613;138.487
7475;Pirage;-3.603;138.49
